step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
419,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
420,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
420,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
420,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
421,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
421,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
421,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
422,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
422,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
422,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
423,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
423,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
423,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
424,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
424,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
424,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
425,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
425,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
425,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
426,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
426,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
426,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
427,0,night,NS,12,0,0,4,0,4,0.0,0,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
427,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
427,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
428,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
428,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
428,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
429,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
429,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
429,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
430,0,night,NS,14,0,0,3,0,3,0.0,0,False,RL: exploring → 14s green
430,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
430,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
431,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
431,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
431,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
432,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
432,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
432,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
433,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
433,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
433,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
434,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
434,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
434,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
435,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
435,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
435,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
436,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
436,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
436,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
437,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
437,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
437,2,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
438,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
438,1,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
438,2,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
439,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
439,1,night,NS,12,0,2,2,0,2,1.0,2,False,RL: exploiting → 12s green
439,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
440,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
440,1,night,EW,12,1,0,0,3,3,0.5,1,False,RL: exploiting → 12s green
440,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
441,0,night,EW,12,1,0,0,2,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
441,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
441,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
442,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
442,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
442,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
443,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
443,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
443,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
444,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
444,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
444,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
445,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
445,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
445,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
446,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
446,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
446,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
447,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
447,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
447,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
448,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
448,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
448,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
449,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
449,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
449,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploring → 12s green
450,0,night,NS,12,0,0,1,0,1,0.0,0,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
450,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
450,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
451,0,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
451,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
451,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
452,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
452,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
452,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
453,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
453,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
453,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
454,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
454,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
454,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
455,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
455,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
455,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
456,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
456,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
456,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
457,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
457,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
457,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
458,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
458,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
458,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
459,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
459,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
459,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
460,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
460,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
460,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
461,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
461,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
461,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
462,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
462,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
462,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
463,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
463,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
463,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
464,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
464,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
464,2,night,NS,12,0,1,2,0,2,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
465,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
465,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
465,2,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
466,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
466,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
466,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
467,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
467,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
467,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
468,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
468,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
468,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
469,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
469,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
469,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
470,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
470,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
470,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
471,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
471,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
471,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
472,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
472,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
472,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
473,0,night,NS,12,0,0,4,0,4,0.0,0,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
473,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
473,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
474,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
474,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
474,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
475,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
475,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
475,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
476,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
476,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
476,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
477,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
477,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
477,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
478,0,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
478,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
478,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
479,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
479,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
479,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
480,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
480,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
480,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
481,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
481,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
481,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
482,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
482,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
482,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
483,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
483,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
483,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
484,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
484,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
484,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
485,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
485,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
485,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
486,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
486,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
486,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
487,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
487,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
487,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
488,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
488,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
488,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
489,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
489,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
489,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
490,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
490,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
490,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
491,0,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
491,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
491,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
492,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
492,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
492,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
493,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
493,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
493,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
494,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
494,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
494,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
495,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
495,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
495,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
496,0,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
496,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
496,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
497,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
497,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
497,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
498,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
498,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
498,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
499,0,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
499,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
499,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
500,0,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
500,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
500,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
501,0,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
501,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
501,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
502,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
502,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
502,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
503,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
503,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
503,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
504,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
504,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
504,2,night,EW,10,1,0,0,1,1,0.5,1,False,RL: exploring → 10s green
505,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
505,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
505,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
506,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
506,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
506,2,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
507,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
507,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
507,2,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
508,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
508,1,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
508,2,night,NS,12,0,1,1,0,1,0.5,1,True,RL: exploiting → 12s green | Emergency override: granted immediate green to priority approach.
509,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
509,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
509,2,night,NS,12,0,1,1,0,1,0.5,1,False,RL: exploiting → 12s green
510,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
510,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
510,2,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
511,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
511,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
511,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
512,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
512,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
512,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
513,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
513,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
513,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
514,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
514,1,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
514,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
515,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
515,1,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
515,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
516,0,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
516,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
516,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
517,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
517,1,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
517,2,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
518,0,night,NS,14,0,0,3,0,3,0.0,0,False,RL: exploring → 14s green
518,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
518,2,night,EW,12,2,0,0,2,2,1.0,2,False,RL: exploiting → 12s green
519,0,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
519,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
519,2,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
520,0,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
520,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
520,2,night,EW,12,1,0,0,0,0,0.5,1,False,RL: exploiting → 12s green
521,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
521,1,night,NS,12,0,0,4,0,4,0.0,0,False,RL: exploiting → 12s green
521,2,night,NS,12,0,0,2,0,2,0.0,0,False,RL: exploiting → 12s green
522,0,night,NS,12,0,1,4,0,4,0.5,1,False,RL: exploiting → 12s green
522,1,night,EW,12,2,0,0,0,0,1.0,2,False,RL: exploiting → 12s green
522,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
523,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
523,1,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
523,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
524,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
524,1,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
524,2,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
525,0,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
525,1,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
525,2,night,NS,12,0,0,3,0,3,0.0,0,False,RL: exploiting → 12s green
526,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
526,1,night,EW,12,1,0,0,2,2,0.5,1,False,RL: exploiting → 12s green
526,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
527,0,night,EW,12,2,0,0,1,1,1.0,2,False,RL: exploiting → 12s green
527,1,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
527,2,night,NS,12,0,1,2,0,2,0.5,1,False,RL: exploiting → 12s green
528,0,night,NS,12,0,1,3,0,3,0.5,1,False,RL: exploiting → 12s green
528,1,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
528,2,night,EW,12,1,0,0,1,1,0.5,1,False,RL: exploiting → 12s green
