step,intersection,time_of_day,phase_used,duration,queue_ns,queue_ew,served_ns,served_ew,throughput,avg_wait_proxy,stops,emergency,explanation
384,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
384,1,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
384,2,afternoon,NS,10,0,3,7,0,7,1.5,3,False,Fixed plan based on time-of-day profile.
385,0,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
385,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
385,2,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
386,0,afternoon,EW,10,3,0,0,5,5,1.5,3,False,Fixed plan based on time-of-day profile.
386,1,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
386,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
387,0,afternoon,NS,10,0,2,5,0,5,1.0,2,False,Fixed plan based on time-of-day profile.
387,1,afternoon,EW,10,3,0,0,8,8,1.5,3,False,Fixed plan based on time-of-day profile.
387,2,afternoon,EW,10,4,0,0,4,4,2.0,4,False,Fixed plan based on time-of-day profile.
388,0,afternoon,EW,10,2,0,0,6,6,1.0,2,False,Fixed plan based on time-of-day profile.
388,1,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
388,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
389,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
389,1,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
389,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
390,0,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
390,1,afternoon,NS,10,0,4,7,0,7,2.0,4,False,Fixed plan based on time-of-day profile.
390,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
391,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
391,1,afternoon,EW,10,4,0,0,7,7,2.0,4,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
391,2,afternoon,EW,10,4,0,0,4,4,2.0,4,False,Fixed plan based on time-of-day profile.
392,0,afternoon,EW,10,3,0,0,8,8,1.5,3,False,Fixed plan based on time-of-day profile.
392,1,afternoon,EW,10,7,0,0,2,2,3.5,7,False,Fixed plan based on time-of-day profile.
392,2,afternoon,NS,10,0,4,8,0,8,2.0,4,False,Fixed plan based on time-of-day profile.
393,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
393,1,afternoon,NS,10,0,3,9,0,9,1.5,3,False,Fixed plan based on time-of-day profile.
393,2,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
394,0,afternoon,EW,10,3,0,0,7,7,1.5,3,False,Fixed plan based on time-of-day profile.
394,1,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
394,2,afternoon,NS,10,0,3,8,0,8,1.5,3,False,Fixed plan based on time-of-day profile.
395,0,afternoon,NS,10,0,4,5,0,5,2.0,4,False,Fixed plan based on time-of-day profile.
395,1,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
395,2,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
396,0,afternoon,EW,10,2,0,0,7,7,1.0,2,False,Fixed plan based on time-of-day profile.
396,1,afternoon,EW,10,4,0,0,7,7,2.0,4,False,Fixed plan based on time-of-day profile.
396,2,afternoon,NS,10,0,2,6,0,6,1.0,2,False,Fixed plan based on time-of-day profile.
397,0,afternoon,NS,10,0,3,6,0,6,1.5,3,False,Fixed plan based on time-of-day profile.
397,1,afternoon,NS,10,0,2,8,0,8,1.0,2,False,Fixed plan based on time-of-day profile.
397,2,afternoon,EW,10,3,0,0,6,6,1.5,3,False,Fixed plan based on time-of-day profile.
398,0,afternoon,EW,10,4,0,0,5,5,2.0,4,False,Fixed plan based on time-of-day profile.
398,1,afternoon,EW,10,2,0,0,5,5,1.0,2,False,Fixed plan based on time-of-day profile.
398,2,afternoon,NS,10,0,3,5,0,5,1.5,3,False,Fixed plan based on time-of-day profile.
399,0,afternoon,NS,10,0,4,6,0,6,2.0,4,False,Fixed plan based on time-of-day profile.
399,1,afternoon,NS,10,0,4,4,0,4,2.0,4,False,Fixed plan based on time-of-day profile.
399,2,afternoon,EW,10,4,0,0,6,6,2.0,4,False,Fixed plan based on time-of-day profile.
400,0,night,EW,6,2,0,0,4,4,1.0,2,False,Fixed plan based on time-of-day profile.
400,1,night,EW,6,1,0,0,5,5,0.5,1,False,Fixed plan based on time-of-day profile.
400,2,night,NS,6,0,0,5,0,5,0.0,0,False,Fixed plan based on time-of-day profile.
401,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
401,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
401,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
402,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
402,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
402,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
403,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
403,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
403,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
404,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
404,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
404,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
405,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
405,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
405,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
406,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
406,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
406,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
407,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
407,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
407,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
408,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
408,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
408,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
409,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
409,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
409,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
410,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
410,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
410,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
411,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
411,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
411,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
412,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
412,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
412,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
413,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
413,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
413,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
414,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
414,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
414,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
415,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
415,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
415,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
416,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
416,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
416,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
417,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
417,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
417,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
418,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
418,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
418,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
419,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
419,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
419,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
420,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
420,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
420,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
421,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
421,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
421,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
422,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
422,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
422,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
423,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
423,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
423,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
424,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
424,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
424,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
425,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
425,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
425,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
426,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
426,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
426,2,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
427,0,night,NS,6,0,0,4,0,4,0.0,0,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
427,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
427,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
428,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
428,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
428,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
429,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
429,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
429,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
430,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
430,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
430,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
431,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
431,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
431,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
432,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
432,1,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
432,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
433,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
433,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
433,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
434,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
434,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
434,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
435,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
435,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
435,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
436,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
436,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
436,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
437,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
437,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
437,2,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
438,0,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
438,1,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
438,2,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
439,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
439,1,night,NS,6,0,2,2,0,2,1.0,2,False,Fixed plan based on time-of-day profile.
439,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
440,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
440,1,night,EW,6,1,0,0,3,3,0.5,1,False,Fixed plan based on time-of-day profile.
440,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
441,0,night,EW,6,1,0,0,2,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
441,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
441,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
442,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
442,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
442,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
443,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
443,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
443,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
444,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
444,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
444,2,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
445,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
445,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
445,2,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
446,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
446,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
446,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
447,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
447,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
447,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
448,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
448,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
448,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
449,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
449,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
449,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
450,0,night,NS,6,0,0,1,0,1,0.0,0,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
450,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
450,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
451,0,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
451,1,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
451,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
452,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
452,1,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
452,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
453,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
453,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
453,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
454,0,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
454,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
454,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
455,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
455,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
455,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
456,0,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
456,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
456,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
457,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
457,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
457,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
458,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
458,1,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
458,2,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
459,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
459,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
459,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
460,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
460,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
460,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
461,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
461,1,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
461,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
462,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
462,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
462,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
463,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
463,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
463,2,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
464,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
464,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
464,2,night,NS,6,0,1,2,0,2,0.5,1,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
465,0,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
465,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
465,2,night,NS,6,0,1,1,0,1,0.5,1,False,Fixed plan based on time-of-day profile.
466,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
466,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
466,2,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
467,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
467,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
467,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
468,0,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
468,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
468,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
469,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
469,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
469,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
470,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
470,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
470,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
471,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
471,1,night,NS,6,0,1,2,0,2,0.5,1,False,Fixed plan based on time-of-day profile.
471,2,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
472,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
472,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
472,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
473,0,night,NS,6,0,0,4,0,4,0.0,0,True,Fixed plan based on time-of-day profile. | Emergency override: granted immediate green to priority approach.
473,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
473,2,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
474,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
474,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
474,2,night,EW,6,1,0,0,0,0,0.5,1,False,Fixed plan based on time-of-day profile.
475,0,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
475,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
475,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
476,0,night,NS,6,0,0,2,0,2,0.0,0,False,Fixed plan based on time-of-day profile.
476,1,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
476,2,night,EW,6,2,0,0,1,1,1.0,2,False,Fixed plan based on time-of-day profile.
477,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
477,1,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
477,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
478,0,night,NS,6,0,0,4,0,4,0.0,0,False,Fixed plan based on time-of-day profile.
478,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
478,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
479,0,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
479,1,night,NS,6,0,1,3,0,3,0.5,1,False,Fixed plan based on time-of-day profile.
479,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
480,0,night,NS,6,0,1,4,0,4,0.5,1,False,Fixed plan based on time-of-day profile.
480,1,night,EW,6,1,0,0,2,2,0.5,1,False,Fixed plan based on time-of-day profile.
480,2,night,EW,6,2,0,0,0,0,1.0,2,False,Fixed plan based on time-of-day profile.
481,0,night,EW,6,2,0,0,2,2,1.0,2,False,Fixed plan based on time-of-day profile.
481,1,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
481,2,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
482,0,night,NS,6,0,0,3,0,3,0.0,0,False,Fixed plan based on time-of-day profile.
482,1,night,EW,6,1,0,0,1,1,0.5,1,False,Fixed plan based on time-of-day profile.
